CustomerID(String),ContactName(String),CompanyName(String),Address(String),Phone(String),Fax(String),OrderID(Integer),ProductID(Integer),ProductName(String),CategoryID(Integer),Quantity(Integer),UnitPrice(Float),OrderDate(DateTime)
BLONP,Frederique Citeaux,Blondel pere et fils,"24, place Kleber",88.60.15.31,88.60.15.32,10584,31,Gorgonzola Telino,4,50,"12.5",07/31/1995 0:00:00
BLONP,Frederique Citeaux,Blondel pere et fils,"24, place Kleber",88.60.15.31,88.60.15.32,10566,11,Queso Cabrales,4,35,21,07/13/1995 0:00:00
BOLID,Martin Sommer,Bolido Comidas preparadas,"C/ Araquil, 67",(91) 555 22 82,(91) 555 91 99,10801,17,Alice Mutton,6,40,39,01/29/1996 0:00:00
BOLID,Martin Sommer,Bolido Comidas preparadas,"C/ Araquil, 67",(91) 555 22 82,(91) 555 91 99,10326,57,Ravioli Angelo,5,16,"15.6",11/10/1994 0:00:00
BOLID,Martin Sommer,Bolido Comidas preparadas,"C/ Araquil, 67",(91) 555 22 82,(91) 555 91 99,10801,29,Thuringer Rostbratwurst,6,20,"123.79",01/29/1996 0:00:00
BOLID,Martin Sommer,Bolido Comidas preparadas,"C/ Araquil, 67",(91) 555 22 82,(91) 555 91 99,10970,52,Filo Mix,5,40,7,04/23/1996 0:00:00
BOLID,Martin Sommer,Bolido Comidas preparadas,"C/ Araquil, 67",(91) 555 22 82,(91) 555 91 99,10326,4,Chef Anton's Cajun Seasoning,2,24,"17.6",11/10/1994 0:00:00
BOLID,Martin Sommer,Bolido Comidas preparadas,"C/ Araquil, 67",(91) 555 22 82,(91) 555 91 99,10326,75,Rhonbrau Klosterbier,1,50,"6.2",11/10/1994 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10871,17,Alice Mutton,6,16,39,03/07/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10715,71,Flotemysost,4,30,"21.5",11/23/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10827,10,Ikura,8,15,31,02/12/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10755,69,Gudbrandsdalsost,4,25,36,12/27/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,11076,14,Tofu,7,20,"23.25",06/05/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10715,10,Ikura,8,21,31,11/23/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10470,23,Tunnbrod,5,15,"7.2",04/11/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10511,7,Uncle Bob's Organic Dried Pears,7,50,30,05/19/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10362,25,NuNuCa Nuss-Nougat-Creme,3,50,"11.2",12/26/1994 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,11076,19,Teatime Chocolate Biscuits,3,10,"9.2",06/05/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10340,43,Ipoh Coffee,1,40,"36.8",11/29/1994 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10940,7,Uncle Bob's Organic Dried Pears,7,8,30,04/10/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10663,51,Manjimup Dried Apples,7,20,53,10/11/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10362,54,Tourtiere,6,24,"5.9",12/26/1994 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10876,46,Spegesild,8,21,12,03/11/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10362,51,Manjimup Dried Apples,7,20,"42.4",12/26/1994 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10730,31,Gorgonzola Telino,4,3,"12.5",12/06/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10940,13,Konbu,8,20,6,04/10/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10340,41,Jack's New England Clam Chowder,8,12,"7.7",11/29/1994 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10511,8,Northwoods Cranberry Sauce,2,10,40,05/19/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10732,76,Lakkalikoori,1,20,18,12/07/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10663,42,Singaporean Hokkien Fried Mee,5,30,14,10/11/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10932,62,Tarte au sucre,3,14,"49.3",04/05/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10755,47,Zaanse koeken,3,30,"9.5",12/27/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10730,16,Pavlova,3,15,"17.45",12/06/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10827,39,Chartreuse verte,1,21,18,02/12/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10730,65,Louisiana Fiery Hot Pepper Sauce,2,10,"21.05",12/06/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10755,56,Gnocchi di nonna Alice,5,30,38,12/27/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10340,18,Carnarvon Tigers,8,20,50,11/29/1994 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10932,75,Rhonbrau Klosterbier,1,20,"7.75",04/05/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10525,40,Boston Crab Meat,8,15,"18.4",06/02/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10932,72,Mozzarella di Giovanni,4,16,"34.8",04/05/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10876,64,Wimmers gute Semmelknodel,5,20,"33.25",03/11/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10871,16,Pavlova,3,12,"17.45",03/07/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10932,16,Pavlova,3,30,"17.45",04/05/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10525,36,Inlagd Sill,8,30,19,06/02/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10470,18,Carnarvon Tigers,8,30,50,04/11/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10663,40,Boston Crab Meat,8,30,"18.4",10/11/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10755,57,Ravioli Angelo,5,14,"19.5",12/27/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10470,64,Wimmers gute Semmelknodel,5,8,"26.6",04/11/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10871,6,Grandma's Boysenberry Spread,2,50,25,03/07/1996 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10331,54,Tourtiere,6,15,"5.9",11/16/1994 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,10511,4,Chef Anton's Cajun Seasoning,2,50,22,05/19/1995 0:00:00
BONAP,Laurence Lebihan,Bon app',"12, rue des Bouchers",91.24.45.40,91.24.45.41,11076,6,Grandma's Boysenberry Spread,2,20,25,06/05/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10944,44,Gula Malacca,2,18,"19.45",04/11/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10982,43,Ipoh Coffee,1,9,46,04/26/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10389,55,Pate chinois,6,15,"19.2",01/20/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10431,40,Boston Crab Meat,8,50,"14.7",03/02/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10389,10,Ikura,8,16,"24.8",01/20/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10949,17,Alice Mutton,6,6,39,04/12/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10492,25,NuNuCa Nuss-Nougat-Creme,3,60,"11.2",05/02/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10742,72,Mozzarella di Giovanni,4,35,"34.8",12/15/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10975,8,Northwoods Cranberry Sauce,2,16,40,04/24/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10944,56,Gnocchi di nonna Alice,5,18,38,04/11/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10411,44,Gula Malacca,2,40,"15.5",02/10/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10410,33,Geitost,4,49,2,02/10/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10389,70,Outback Lager,1,30,12,01/20/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10742,60,Camembert Pierrot,4,50,34,12/15/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10918,1,Chai,1,60,18,04/01/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10411,41,Jack's New England Clam Chowder,8,25,"7.7",02/10/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,11027,24,Guarana Fantastica,1,30,"4.5",05/16/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10389,62,Tarte au sucre,3,20,"39.4",01/20/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10410,59,Raclette Courdavault,4,16,44,02/10/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10431,47,Zaanse koeken,3,30,"7.6",03/02/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10431,17,Alice Mutton,6,50,"31.2",03/02/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10982,7,Uncle Bob's Organic Dried Pears,7,20,30,04/26/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10742,3,Aniseed Syrup,2,20,10,12/15/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,11048,68,Scottish Longbreads,3,42,"12.5",05/24/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,11045,51,Manjimup Dried Apples,7,24,53,05/23/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,11045,33,Geitost,4,15,"2.5",05/23/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10975,75,Rhonbrau Klosterbier,1,10,"7.75",04/24/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10918,60,Camembert Pierrot,4,25,34,04/01/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10949,10,Ikura,8,30,31,04/12/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10492,42,Singaporean Hokkien Fried Mee,5,20,"11.2",05/02/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10949,6,Grandma's Boysenberry Spread,2,12,25,04/12/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10411,59,Raclette Courdavault,4,9,44,02/10/1995 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10949,62,Tarte au sucre,3,60,"49.3",04/12/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,11027,62,Tarte au sucre,3,21,"49.3",05/16/1996 0:00:00
BOTTM,Elizabeth Lincoln,Bottom-Dollar Markets,23 Tsawassen Blvd.,(604) 555-4729,(604) 555-3745,10944,11,Queso Cabrales,4,5,21,04/11/1996 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10538,70,Outback Lager,1,7,15,06/15/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10539,13,Konbu,8,8,6,06/16/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10484,51,Manjimup Dried Apples,7,3,"42.4",04/24/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10578,57,Ravioli Angelo,5,6,"19.5",07/25/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10947,59,Raclette Courdavault,4,4,55,04/12/1996 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10471,7,Uncle Bob's Organic Dried Pears,7,30,24,04/11/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10539,33,Geitost,4,15,"2.5",06/16/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10943,13,Konbu,8,15,6,04/10/1996 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10539,49,Maxilaku,3,6,20,06/16/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10578,35,Steeleye Stout,1,20,18,07/25/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10471,56,Gnocchi di nonna Alice,5,20,"30.4",04/11/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10484,21,Sir Rodney's Scones,3,14,8,04/24/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10484,40,Boston Crab Meat,8,10,"14.7",04/24/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10289,64,Wimmers gute Semmelknodel,5,9,"26.6",09/26/1994 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,11023,7,Uncle Bob's Organic Dried Pears,7,4,30,05/14/1996 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10539,21,Sir Rodney's Scones,3,15,10,06/16/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,11023,43,Ipoh Coffee,1,30,46,05/14/1996 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10943,46,Spegesild,8,15,12,04/10/1996 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10599,62,Tarte au sucre,3,10,"49.3",08/15/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10289,3,Aniseed Syrup,2,30,8,09/26/1994 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10538,72,Mozzarella di Giovanni,4,1,"34.8",06/15/1995 0:00:00
BSBEV,Victoria Ashworth,B's Beverages,Fauntleroy Circus,(171) 555-1212,,10943,22,Gustaf's Knackebrod,5,21,21,04/10/1996 0:00:00
CACTU,Patricio Simpson,Cactus Comidas para llevar,Cerrito 333,(1) 135-5555,(1) 135-4892,10937,28,Rossle Sauerkraut,7,8,"45.6",04/09/1996 0:00:00
CACTU,Patricio Simpson,Cactus Comidas para llevar,Cerrito 333,(1) 135-5555,(1) 135-4892,10521,35,Steeleye Stout,1,3,18,05/30/1995 0:00:00
CACTU,Patricio Simpson,Cactus Comidas para llevar,Cerrito 333,(1) 135-5555,(1) 135-4892,10521,41,Jack's New England Clam Chowder,8,10,"9.65",05/30/1995 0:00:00
CACTU,Patricio Simpson,Cactus Comidas para llevar,Cerrito 333,(1) 135-5555,(1) 135-4892,11054,33,Geitost,4,10,"2.5",05/28/1996 0:00:00
CACTU,Patricio Simpson,Cactus Comidas para llevar,Cerrito 333,(1) 135-5555,(1) 135-4892,10937,34,Sasquatch Ale,1,20,14,04/09/1996 0:00:00
CACTU,Patricio Simpson,Cactus Comidas para llevar,Cerrito 333,(1) 135-5555,(1) 135-4892,11054,67,Laughing Lumberjack Lager,1,20,14,05/28/1996 0:00:00
CACTU,Patricio Simpson,Cactus Comidas para llevar,Cerrito 333,(1) 135-5555,(1) 135-4892,10819,43,Ipoh Coffee,1,7,46,02/07/1996 0:00:00
CACTU,Patricio Simpson,Cactus Comidas para llevar,Cerrito 333,(1) 135-5555,(1) 135-4892,10782,31,Gorgonzola Telino,4,1,"12.5",01/17/1996 0:00:00
CACTU,Patricio Simpson,Cactus Comidas para llevar,Cerrito 333,(1) 135-5555,(1) 135-4892,10521,68,Scottish Longbreads,3,6,"12.5",05/30/1995 0:00:00
CACTU,Patricio Simpson,Cactus Comidas para llevar,Cerrito 333,(1) 135-5555,(1) 135-4892,10819,75,Rhonbrau Klosterbier,1,20,"7.75",02/07/1996 0:00:00
CACTU,Patricio Simpson,Cactus Comidas para llevar,Cerrito 333,(1) 135-5555,(1) 135-4892,10881,73,Rod Kaviar,8,10,15,03/13/1996 0:00:00
CENTC,Francisco Chang,Centro comercial Moctezuma,Sierras de Granada 9993,(5) 555-3392,(5) 555-7293,10259,37,Gravad lax,8,1,"20.8",08/18/1994 0:00:00
CENTC,Francisco Chang,Centro comercial Moctezuma,Sierras de Granada 9993,(5) 555-3392,(5) 555-7293,10259,21,Sir Rodney's Scones,3,10,8,08/18/1994 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,11029,63,Vegie-spread,2,12,"43.9",05/16/1996 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,11041,63,Vegie-spread,2,30,"43.9",05/22/1996 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10746,42,Singaporean Hokkien Fried Mee,5,28,14,12/20/1995 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10370,1,Chai,1,15,"14.4",01/03/1995 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10746,13,Konbu,8,6,6,12/20/1995 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10966,62,Tarte au sucre,3,12,"49.3",04/19/1996 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10519,56,Gnocchi di nonna Alice,5,40,38,05/29/1995 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,11029,56,Gnocchi di nonna Alice,5,20,38,05/16/1996 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10370,64,Wimmers gute Semmelknodel,5,30,"26.6",01/03/1995 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10966,56,Gnocchi di nonna Alice,5,12,38,04/19/1996 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10731,51,Manjimup Dried Apples,7,30,53,12/07/1995 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10731,21,Sir Rodney's Scones,3,40,10,12/07/1995 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10519,60,Camembert Pierrot,4,10,34,05/29/1995 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10746,62,Tarte au sucre,3,9,"49.3",12/20/1995 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10254,74,Longlife Tofu,7,21,8,08/11/1994 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10254,55,Pate chinois,6,21,"19.2",08/11/1994 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,11041,2,Chang,1,30,19,05/22/1996 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10370,74,Longlife Tofu,7,20,8,01/03/1995 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10254,24,Guarana Fantastica,1,15,"3.6",08/11/1994 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10966,37,Gravad lax,8,8,26,04/19/1996 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10746,69,Gudbrandsdalsost,4,40,36,12/20/1995 0:00:00
CHOPS,Yang Wang,Chop-suey Chinese,Hauptstr. 29,0452-076545,,10519,10,Ikura,8,16,31,05/29/1995 0:00:00
COMMI,Pedro Afonso,Comercio Mineiro,"Av. dos Lusiadas, 23",(11) 555-7647,,10290,49,Maxilaku,3,15,16,09/27/1994 0:00:00
COMMI,Pedro Afonso,Comercio Mineiro,"Av. dos Lusiadas, 23",(11) 555-7647,,10290,29,Thuringer Rostbratwurst,6,15,99,09/27/1994 0:00:00
COMMI,Pedro Afonso,Comercio Mineiro,"Av. dos Lusiadas, 23",(11) 555-7647,,11042,61,Sirop d'erable,2,4,"28.5",05/22/1996 0:00:00
COMMI,Pedro Afonso,Comercio Mineiro,"Av. dos Lusiadas, 23",(11) 555-7647,,11042,44,Gula Malacca,2,15,"19.45",05/22/1996 0:00:00
COMMI,Pedro Afonso,Comercio Mineiro,"Av. dos Lusiadas, 23",(11) 555-7647,,10290,5,Chef Anton's Gumbo Mix,2,20,17,09/27/1994 0:00:00
COMMI,Pedro Afonso,Comercio Mineiro,"Av. dos Lusiadas, 23",(11) 555-7647,,10494,56,Gnocchi di nonna Alice,5,30,"30.4",05/03/1995 0:00:00
COMMI,Pedro Afonso,Comercio Mineiro,"Av. dos Lusiadas, 23",(11) 555-7647,,10466,11,Queso Cabrales,4,10,"16.8",04/06/1995 0:00:00
COMMI,Pedro Afonso,Comercio Mineiro,"Av. dos Lusiadas, 23",(11) 555-7647,,10290,77,Original Frankfurter grune Sosse,2,10,"10.4",09/27/1994 0:00:00
COMMI,Pedro Afonso,Comercio Mineiro,"Av. dos Lusiadas, 23",(11) 555-7647,,10969,46,Spegesild,8,9,12,04/22/1996 0:00:00
COMMI,Pedro Afonso,Comercio Mineiro,"Av. dos Lusiadas, 23",(11) 555-7647,,10466,46,Spegesild,8,5,"9.6",04/06/1995 0:00:00
CONSH,Elizabeth Brown,Consolidated Holdings,Berkeley Gardens 12  Brewery ,(171) 555-2282,(171) 555-9199,10848,9,Mishi Kobe Niku,6,3,97,02/23/1996 0:00:00
CONSH,Elizabeth Brown,Consolidated Holdings,Berkeley Gardens 12  Brewery ,(171) 555-2282,(171) 555-9199,10848,5,Chef Anton's Gumbo Mix,2,30,"21.35",02/23/1996 0:00:00
CONSH,Elizabeth Brown,Consolidated Holdings,Berkeley Gardens 12  Brewery ,(171) 555-2282,(171) 555-9199,10435,22,Gustaf's Knackebrod,5,12,"16.8",03/07/1995 0:00:00
CONSH,Elizabeth Brown,Consolidated Holdings,Berkeley Gardens 12  Brewery ,(171) 555-2282,(171) 555-9199,10462,13,Konbu,8,1,"4.8",04/03/1995 0:00:00
CONSH,Elizabeth Brown,Consolidated Holdings,Berkeley Gardens 12  Brewery ,(171) 555-2282,(171) 555-9199,10435,2,Chang,1,10,"15.2",03/07/1995 0:00:00
